OG_symbol	selection	species
OG0010975	positive	Ammex
OG0007636	positive	Ammex
OG0008580	positive	Ammex
OG0011912	positive	Ammex
OG0009656	positive	Ammex
OG0007958	positive	Ammex
OG0010801	positive	Ammex
OG0009211	positive	Ammex
OG0011850	positive	Ammex
OG0012566	positive	Ammex
OG0008282	positive	Ammex
OG0010408	positive	Ammex
OG0006927	positive	Ammex
OG0007748	positive	Ammex
OG0010138	positive	Ammex
OG0007731	positive	Ammex
OG0011281	positive	Ammex
OG0008908	positive	Ammex
OG0010807	positive	Ammex
OG0012538	positive	Ammex
OG0009006	positive	Ammex
OG0009411	positive	Ammex
OG0011959	positive	Ammex
OG0006788	positive	Ammex
OG0010872	positive	Ammex
OG0009941	positive	Ammex
OG0008660	positive	Ammex
OG0009767	positive	Ammex
OG0009803	positive	Ammex
OG0011271	positive	Ammex
OG0007448	positive	Ammex
OG0012172	positive	Ammex
OG0011870	positive	Ammex
OG0007766	positive	Ammex
OG0009588	positive	Ammex
OG0008073	positive	Ammex
OG0006783	positive	Ammex
OG0007639	positive	Ammex
OG0010792	positive	Ammex
OG0008337	positive	Ammex
OG0009303	positive	Ammex
OG0008560	positive	Ammex
OG0008973	positive	Ammex
OG0012617	positive	Ammex
OG0010110	positive	Ammex
OG0012492	positive	Ammex
OG0008870	positive	Ammex
OG0006538	positive	Ammex
OG0010973	positive	Ammex
OG0009079	positive	Ammex
OG0010347	positive	Ammex
OG0009188	positive	Ammex
OG0012448	positive	Ammex
OG0008943	positive	Ammex
OG0009512	positive	Ammex
OG0008305	positive	Ammex
OG0010555	positive	Ammex
OG0008023	positive	Ammex
OG0010864	positive	Ammex
OG0007506	positive	Ammex
OG0012741	positive	Ammex
OG0005906	positive	Ammex
OG0008547	positive	Ammex
OG0008440	positive	Ammex
OG0008950	positive	Ammex
OG0006342	positive	Ammex
OG0008878	positive	Ammex
OG0006464	positive	Ammex
OG0006231	positive	Ammex
OG0007129	positive	Ammex
OG0006601	positive	Ammex
OG0010188	positive	Ammex
OG0006972	positive	Ammex
OG0011500	positive	Ammex
OG0006583	positive	Ammex
OG0008397	positive	Ammex
OG0012542	positive	Ammex
OG0007676	positive	Ammex
OG0006782	positive	Ammex
OG0009799	positive	Ammex
OG0010529	positive	Ammex
OG0011741	positive	Ammex
OG0009657	positive	Ammex
OG0010644	positive	Ammex
OG0012072	positive	Ammex
OG0011762	positive	Ammex
OG0007771	positive	Ammex
OG0011654	positive	Ammex
OG0007189	positive	Ammex
OG0005323	positive	Ammex
OG0008990	positive	Ammex
OG0007944	positive	Ammex
OG0006749	positive	Ammex
OG0011283	positive	Ammex
OG0010663	positive	Ammex
OG0007657	positive	Ammex
OG0010493	positive	Ammex
OG0010851	positive	Ammex
OG0007885	positive	Ammex
OG0006756	positive	Ammex
OG0008722	positive	Ammex
OG0010756	positive	Ammex
OG0012226	positive	Ammex
OG0008794	positive	Ammex
OG0007066	positive	Ammex
OG0004551	positive	Ammex
OG0006960	positive	Ammex
OG0007273	positive	Ammex
OG0006331	positive	Ammex
OG0012512	positive	Ammex
OG0011699	positive	Ammex
OG0012168	positive	Ammex
OG0010763	positive	Ammex
OG0008200	positive	Ammex
OG0011199	positive	Ammex
OG0008352	positive	Ammex
OG0008487	positive	Ammex
OG0009649	positive	Ammex
OG0006977	positive	Ammex
OG0008097	positive	Ammex
OG0012631	positive	Ammex
OG0010950	positive	Ammex
OG0009968	positive	Ammex
OG0012045	positive	Ammex
OG0008619	positive	Ammex
OG0009153	positive	Ammex
OG0009332	positive	Ammex
OG0008074	positive	Ammex
OG0006673	positive	Ammex
OG0009084	positive	Ammex
OG0013748	positive	Ammex
OG0008732	positive	Ammex
OG0011376	positive	Ammex
OG0007123	positive	Ammex
OG0008046	positive	Ammex
OG0007270	positive	Ammex
OG0010920	positive	Ammex
OG0007788	positive	Ammex
OG0011736	positive	Ammex
OG0008537	positive	Ammex
OG0010405	positive	Ammex
OG0008829	positive	Ammex
OG0008847	positive	Ammex
OG0005485	positive	Ammex
OG0011957	positive	Ammex
OG0008467	positive	Ammex
OG0011977	positive	Ammex
OG0008711	positive	Ammex
OG0010889	positive	Ammex
OG0007528	positive	Ammex
OG0011562	positive	Ammex
OG0006744	positive	Ammex
OG0008387	positive	Ammex
OG0012930	positive	Ammex
OG0012011	positive	Ammex
OG0006191	positive	Ammex
OG0010434	positive	Ammex
OG0010083	positive	Ammex
OG0012238	positive	Ammex
OG0009569	positive	Ammex
OG0010010	positive	Ammex
OG0007101	positive	Ammex
OG0010965	positive	Ammex
OG0008369	positive	Ammex
OG0006376	positive	Ammex
OG0010911	positive	Ammex
OG0012637	positive	Ammex
OG0008508	positive	Ammex
OG0006456	positive	Ammex
OG0012026	positive	Ammex
OG0008680	positive	Ammex
OG0011170	positive	Ammex
OG0009035	positive	Ammex
