FamilyID	Leocu<1>	Luden<2>	Nebri<3>	Thmac<4>	Mymur<5>	Gamor<6>	Ammel<7>	Asmec<8>	Asmes<9>	Trros<10>	Trtib<11>	Darer<12>	Sirhi<13>	Sigra<14>	Sians<15>	Ammex<16>	Plwal<17>	Prang<18>	Xetro<19>	Hosap<20>	Zoviv<21>	Tagut<22>	<23>	<24>	<25>	<26>	<27>	<28>	<29>	<30>	<31>	<32>	<33>	<34>	<35>	<36>	<37>	<38>	<39>	<40>	<41>	<42>	<43>
OG0017094	0.281893	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0450455	0.530187	0.5	0.5	0.5	0.5	0.0435282	0.208715	0.110477	0.0985596	0.106316	0.0946504	0.563826	N/A	0.582671	0.575741	0.098971	0.5	0.5	0.5	0.564903	0.0350836	0.5	0.537521	0.549503	0.0557844	0.5	0.5	0.519059	0.514952	0.0810443	0.56211	0.50855	0.509782
OG0017105	0.281893	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.530187	4.4124e-07	0.0633395	0.516805	0.512077	0.0180788	0.274221	0.690381	0.296016	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.098971	0.5	0.5	0.5	0.564903	0.0350836	0.5	0.537521	0.549503	0.537432	0.527072	0.504903	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0017121	0.281893	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0633395	0.0251361	0.512077	0.0180788	0.0435282	0.00340798	0.795574	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.098971	0.5	0.5	0.5	0.564903	0.0350836	0.5	0.537521	0.0736099	0.537432	0.527072	0.504903	0.519059	0.514952	0.0810443	0.56211	0.0128066	0.5
OG0017157	0.281893	0.593337	0.587919	0.129755	0.140342	0.151884	0.587203	0.5	0.5	0.5	0.5	0.0633395	0.0251361	0.512077	0.0180788	0.0216715	0.274221	0.706453	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.523483	0.12776	0.537521	0.0736099	0.537432	0.527072	0.504903	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0017164	0.281893	0.5	0.5	0.5	0.5	0.5	0.587203	0.5	0.5	0.015314	0.530187	0.5	0.5	0.5	0.5	0.274221	0.690381	0.025833	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.098971	0.5	0.5	0.5	0.564903	0.523483	0.12776	0.537521	0.549503	0.0557844	0.5	0.5	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0017168	0.281893	0.5	0.5	0.5	0.5	0.5	0.587203	0.500878	0.00131654	0.5	0.5	0.5	0.5	0.5	0.5	0.208715	0.0435282	0.228567	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.098971	0.5	0.5	0.5	0.564903	0.523483	0.586543	0.0559152	0.5	0.5	0.5	0.5	0.519059	0.514952	0.0810443	0.56211	0.0128066	0.5
OG0017171	0.281893	0.593337	0.129755	0.129755	0.140342	0.151884	0.0453077	0.5	0.5	0.530187	0.015314	0.0633395	0.516805	0.5	0.5	0.690381	0.274221	0.296016	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.523483	0.12776	0.537521	0.549503	0.537432	0.527072	0.00734919	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0017175	0.281893	0.593337	0.587919	0.129755	0.595237	0.603244	0.587203	0.500878	0.00131654	0.530187	0.0450455	0.5	0.5	0.5	0.5	0.274221	0.690381	0.296016	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.523483	0.586543	0.537521	0.549503	0.0557844	0.5	0.5	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0017180	0.281893	0.593337	0.129755	0.129755	0.140342	0.151884	0.587203	0.00131654	0.500878	0.530187	0.530187	0.542542	0.5	0.5	0.5	0.274221	0.690381	0.706453	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.523483	0.586543	0.537521	0.549503	0.537432	0.0404192	0.5	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0017182	0.281893	0.00477076	0.129755	0.129755	0.140342	0.151884	0.587203	0.5	0.5	0.0450455	0.015314	0.0633395	0.0251361	0.0180788	0.512077	0.274221	0.690381	0.296016	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.523483	0.12776	0.537521	0.549503	0.537432	0.527072	0.504903	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0017187	0.281893	0.593337	0.129755	0.129755	0.140342	0.151884	0.587203	0.5	0.5	0.5	0.5	0.0633395	0.0251361	0.00607457	0.512077	0.690381	0.274221	0.110501	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.523483	0.12776	0.537521	0.0736099	0.537432	0.527072	0.504903	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0017188	0.281893	0.5	0.5	0.5	0.5	0.5	0.587203	0.500878	0.00131654	0.530187	0.530187	0.542542	0.5	0.5	0.5	0.274221	0.690381	0.706453	0.0985596	0.571804	0.5	0.5	N/A	0.582671	0.575741	0.098971	0.5	0.5	0.5	0.564903	0.523483	0.586543	0.537521	0.549503	0.537432	0.0404192	0.5	0.519059	0.514952	0.652825	0.532635	0.50855	0.0146493
OG0017191	0.281893	0.593337	0.129755	0.129755	0.140342	0.151884	0.587203	0.500878	0.00131654	0.530187	0.530187	0.0633395	0.0251361	0.512077	0.0180788	0.274221	0.274221	0.110501	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.523483	0.586543	0.537521	0.549503	0.537432	0.527072	0.504903	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0017192	0.281893	0.593337	0.129755	0.129755	0.140342	0.603244	0.587203	0.00131654	0.500878	0.5	0.5	0.5	0.5	0.5	0.5	0.274221	0.00461784	0.296016	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.523483	0.586543	0.0559152	0.5	0.5	0.5	0.5	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0017194	0.281893	0.593337	0.129755	0.129755	0.140342	0.151884	0.0453077	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.690381	0.690381	0.025833	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.523483	0.12776	0.0559152	0.5	0.5	0.5	0.5	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0017198	0.281893	0.593337	0.587919	0.129755	0.140342	0.151884	0.587203	0.5	0.5	0.5	0.5	0.0633395	0.516805	0.512077	0.512077	0.690381	0.690381	0.296016	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.523483	0.12776	0.537521	0.0736099	0.537432	0.527072	0.504903	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0017201	0.281893	0.5	0.5	0.5	0.5	0.5	0.587203	0.5	0.5	0.5	0.5	0.0633395	0.0251361	7.38118e-05	0.512077	0.101704	0.690381	0.296016	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.098971	0.5	0.5	0.5	0.564903	0.523483	0.12776	0.537521	0.0736099	0.537432	0.527072	0.504903	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0017203	0.281893	0.137598	0.587919	0.587919	0.140342	0.151884	0.587203	0.500878	0.500878	0.530187	0.0450455	0.542542	0.5	0.5	0.5	0.690381	0.274221	0.296016	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.523483	0.586543	0.537521	0.549503	0.537432	0.0404192	0.5	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0017205	0.281893	0.00477076	0.129755	0.129755	0.140342	0.151884	0.587203	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.274221	0.101704	0.110501	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.523483	0.12776	0.0559152	0.5	0.5	0.5	0.5	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0017206	0.696016	0.137598	0.587919	0.129755	0.140342	0.151884	0.587203	0.5	0.5	0.530187	0.530187	0.542542	0.5	0.5	0.5	0.690381	0.274221	0.706453	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.523483	0.12776	0.537521	0.549503	0.537432	0.0404192	0.5	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0017207	0.281893	0.593337	0.129755	0.129755	0.140342	0.151884	0.587203	0.5	0.5	0.5	0.5	0.0633395	0.00847202	0.0180788	0.512077	0.274221	0.690381	0.110501	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.523483	0.12776	0.537521	0.0736099	0.537432	0.527072	0.504903	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0017236	0.281893	0.593337	0.129755	0.129755	0.140342	0.151884	0.5	0.5	0.5	0.530187	0.0450455	0.0633395	0.532768	0.523718	8.07622e-05	0.690381	0.274221	0.706453	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.0350836	0.5	0.537521	0.549503	0.537432	0.0137139	0.509735	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0017246	0.281893	0.0486045	0.129755	0.129755	0.140342	0.151884	0.5	0.5	0.5	0.5	0.5	0.0633395	0.0251361	0.512077	0.512077	0.101704	0.274221	0.296016	0.0985596	0.106316	0.0328585	0.0946504	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.0350836	0.5	0.537521	0.0736099	0.537432	0.527072	0.504903	0.519059	0.514952	0.652825	0.532635	0.50855	0.509782
OG0017250	0.281893	0.0486045	0.129755	0.129755	0.140342	0.151884	0.5	0.5	0.5	0.5	0.5	0.542542	0.0251361	0.00607457	0.0180788	0.690381	0.690381	0.706453	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.0350836	0.5	0.537521	0.0736099	0.537432	0.527072	0.504903	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0017252	0.281893	0.137598	0.587919	0.129755	0.140342	0.151884	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.208715	0.428363	0.228567	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.0962275	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.519059	0.514952	0.0810443	0.56211	0.0128066	0.5
OG0017259	0.281893	0.593337	0.129755	0.129755	0.140342	0.151884	0.5	0.5	0.5	0.5	0.5	0.0633395	0.516805	0.512077	0.0180788	0.101704	0.274221	0.025833	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.0350836	0.5	0.537521	0.0736099	0.537432	0.527072	0.504903	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0017267	0.281893	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.530187	0.0450455	0.0633395	0.532768	0.523718	8.07622e-05	0.101704	0.274221	0.706453	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.098971	0.5	0.5	0.5	0.564903	0.0350836	0.5	0.537521	0.549503	0.537432	0.0137139	0.509735	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0017270	0.281893	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0633395	0.0169443	0.523718	0.523718	0.690381	0.274221	0.296016	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.098971	0.5	0.5	0.5	0.564903	0.0350836	0.5	0.537521	0.0736099	0.537432	0.0137139	0.509735	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0017277	0.281893	0.5	0.5	0.5	0.5	0.5	0.128718	0.500878	0.00131654	0.530187	0.0450455	0.0633395	0.516805	8.96883e-07	0.0180788	0.690381	0.274221	0.296016	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.098971	0.5	0.5	0.5	0.564903	0.523483	0.586543	0.537521	0.549503	0.537432	0.527072	0.504903	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0017285	0.281893	0.593337	0.587919	0.129755	0.140342	0.603244	0.5	0.5	0.5	0.530187	0.0450455	0.0633395	0.0251361	0.512077	0.0180788	0.690381	0.690381	0.706453	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.0350836	0.5	0.537521	0.549503	0.537432	0.527072	0.504903	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0017288	0.281893	0.593337	0.587919	0.129755	0.140342	0.151884	0.5	0.5	0.5	0.5	0.5	0.542542	0.0251361	7.38118e-05	0.0180788	0.690381	0.274221	0.706453	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.0350836	0.5	0.537521	0.0736099	0.537432	0.527072	0.504903	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0017289	0.696016	0.137598	0.129755	0.587919	0.595237	0.603244	0.128718	0.500878	0.500878	0.5	0.5	0.542542	0.5	0.5	0.5	0.690381	0.274221	0.296016	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.523483	0.586543	0.537521	0.0736099	0.537432	0.0404192	0.5	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0017292	0.281893	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.542542	0.532768	0.523718	0.0355794	0.690381	0.274221	0.706453	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.098971	0.5	0.5	0.5	0.564903	0.0350836	0.5	0.537521	0.0736099	0.537432	0.0137139	0.509735	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0017306	0.281893	0.5	0.5	0.5	0.5	0.5	0.128718	0.00131654	0.500878	0.530187	0.0450455	0.0633395	0.0251361	0.512077	7.38118e-05	0.690381	0.274221	0.706453	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.098971	0.5	0.5	0.5	0.564903	0.523483	0.586543	0.537521	0.549503	0.537432	0.527072	0.504903	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0017314	0.281893	0.593337	0.587919	0.129755	0.140342	0.151884	0.5	0.5	0.5	0.530187	0.0450455	0.5	0.5	0.5	0.5	0.690381	0.690381	0.706453	0.566497	0.571804	0.5	0.5	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.0350836	0.5	0.537521	0.549503	0.0557844	0.5	0.5	0.519059	0.514952	0.652825	0.532635	0.50855	0.0146493
OG0017323	0.281893	0.593337	0.129755	0.129755	0.140342	0.151884	0.128718	0.500878	0.00131654	0.530187	0.0450455	0.0633395	0.0251361	0.512077	0.512077	0.690381	0.690381	0.706453	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.523483	0.586543	0.537521	0.549503	0.537432	0.527072	0.504903	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0017331	0.281893	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.530187	0.0450455	0.0633395	0.516805	0.00607457	0.512077	0.690381	0.274221	0.110501	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.098971	0.5	0.5	0.5	0.564903	0.0350836	0.5	0.537521	0.549503	0.537432	0.527072	0.504903	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0017337	0.281893	0.593337	0.129755	0.129755	0.140342	0.151884	0.5	0.5	0.5	0.015314	0.0450455	0.5	0.5	0.5	0.5	0.690381	0.274221	0.296016	0.0985596	0.571804	0.0328585	0.563826	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.0350836	0.5	0.537521	0.549503	0.0557844	0.5	0.5	0.519059	0.514952	0.652825	0.532635	0.50855	0.509782
OG0017353	0.281893	0.5	0.5	0.5	0.5	0.5	0.128718	0.501753	1.92676e-06	0.5	0.5	0.5	0.5	0.5	0.5	0.274221	0.690381	0.706453	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.098971	0.5	0.5	0.5	0.564903	0.523483	0.0449536	0.0559152	0.5	0.5	0.5	0.5	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0017359	0.281893	0.5	0.5	0.5	0.5	0.5	0.128718	0.000439102	0.500878	0.5	0.5	0.5	0.5	0.5	0.5	0.274221	0.101704	0.025833	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.098971	0.5	0.5	0.5	0.564903	0.523483	0.586543	0.0559152	0.5	0.5	0.5	0.5	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0017360	0.281893	0.5	0.5	0.5	0.5	0.603244	0.128718	0.500878	0.00131654	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1.14771e-06	0.5	0.5	N/A	0.582671	0.575741	0.566778	0.0164314	0.5	0.5	0.564903	0.523483	0.586543	0.0559152	0.5	0.5	0.5	0.5	0.519059	0.0223719	0.5	0.5	0.50855	0.0146493
OG0017372	0.281893	0.5	0.5	0.5	0.5	0.5	0.128718	0.500878	0.00131654	0.5	0.5	0.5	0.5	0.5	0.5	0.274221	0.000209671	0.706453	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.098971	0.5	0.5	0.5	0.564903	0.523483	0.586543	0.0559152	0.5	0.5	0.5	0.5	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0017375	0.281893	0.5	0.5	0.5	0.5	0.5	0.128718	0.500878	0.00131654	0.0450455	0.530187	0.542542	0.516805	0.00607457	0.512077	0.5	0.5	0.5	0.566497	0.5	0.5	0.5	N/A	0.582671	0.575741	0.098971	0.5	0.5	0.5	0.564903	0.523483	0.586543	0.537521	0.549503	0.537432	0.527072	0.504903	0.519059	0.514952	0.222288	0.5	0.0128066	0.5
OG0017377	0.281893	0.5	0.5	0.5	0.5	0.5	0.128718	0.00131654	0.500878	0.5	0.5	0.5	0.5	0.5	0.5	0.274221	0.000209671	0.706453	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.098971	0.5	0.5	0.5	0.564903	0.523483	0.586543	0.0559152	0.5	0.5	0.5	0.5	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0017379	0.281893	0.5	0.5	0.5	0.5	0.5	0.128718	0.00131654	0.500878	0.5	0.5	0.5	0.5	0.5	0.5	0.274221	4.46774e-05	0.296016	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.098971	0.5	0.5	0.5	0.564903	0.523483	0.586543	0.0559152	0.5	0.5	0.5	0.5	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0017382	0.281893	0.593337	0.129755	0.129755	0.595237	0.151884	0.128718	0.00131654	0.500878	0.5	0.5	0.0633395	0.516805	0.512077	0.00607457	0.274221	0.690381	0.296016	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.523483	0.586543	0.537521	0.0736099	0.537432	0.527072	0.504903	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0017383	0.281893	0.137598	0.129755	0.587919	0.140342	0.151884	0.128718	0.00131654	0.500878	0.5	0.5	0.5	0.5	0.5	0.5	0.274221	0.000209671	0.296016	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.523483	0.586543	0.0559152	0.5	0.5	0.5	0.5	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0017391	0.696016	0.0486045	0.129755	0.129755	0.140342	0.603244	0.5	0.5	0.5	0.5	0.5	0.542542	0.516805	0.512077	0.0180788	0.274221	0.274221	0.706453	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.0350836	0.5	0.537521	0.0736099	0.537432	0.527072	0.504903	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0017396	0.281893	0.00477076	0.587919	0.129755	0.140342	0.151884	0.5	0.5	0.5	0.5	0.5	0.542542	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.00276606	0.5	0.5	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.0350836	0.5	0.537521	0.0736099	0.537432	0.0404192	0.5	0.519059	0.0223719	0.5	0.5	0.50855	0.0146493
OG0017416	0.281893	0.5	0.5	0.5	0.5	0.603244	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.274221	4.46774e-05	0.296016	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.566778	0.0164314	0.5	0.5	0.0962275	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0017425	0.696016	0.5	0.5	0.5	0.5	0.603244	0.5	0.5	0.5	0.5	0.5	0.0633395	0.0251361	0.512077	0.512077	0.274221	0.690381	0.706453	0.0985596	0.0370855	0.5	0.5	N/A	0.582671	0.575741	0.566778	0.0164314	0.5	0.5	0.564903	0.0350836	0.5	0.537521	0.0736099	0.537432	0.527072	0.504903	0.519059	0.514952	0.652825	0.532635	0.50855	0.0146493
OG0017427	0.281893	0.5	0.5	0.5	0.5	0.603244	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.274221	4.46774e-05	0.296016	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.566778	0.0164314	0.5	0.5	0.0962275	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0017440	0.696016	0.593337	0.587919	0.587919	0.140342	0.151884	0.5	0.5	0.5	0.0450455	0.530187	0.0633395	0.00847202	0.5	0.5	0.5	0.5	0.5	0.5	0.106316	0.563826	0.0946504	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.0350836	0.5	0.537521	0.549503	0.537432	0.527072	0.00734919	0.519059	0.0223719	0.5	0.5	0.50855	0.509782
OG0017445	0.281893	0.00477076	0.129755	0.129755	0.140342	0.151884	0.5	0.5	0.5	0.0450455	1.43928e-05	0.5	0.5	0.5	0.5	0.274221	0.690381	0.296016	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.0350836	0.5	0.537521	0.549503	0.0557844	0.5	0.5	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0017446	0.281893	0.000468272	0.129755	0.129755	0.140342	0.151884	0.5	0.5	0.5	0.015314	0.0450455	0.5	0.5	0.5	0.5	0.274221	0.101704	0.296016	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.0350836	0.5	0.537521	0.549503	0.0557844	0.5	0.5	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0017448	0.281893	0.000468272	0.129755	0.129755	0.140342	0.151884	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.274221	0.0216715	0.706453	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.0962275	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0017449	0.281893	0.593337	0.129755	0.129755	0.140342	0.151884	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.274221	4.46774e-05	0.296016	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.0962275	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0017450	0.281893	0.0486045	0.129755	0.129755	0.140342	0.151884	0.5	0.5	0.5	0.530187	0.530187	0.0633395	0.516805	0.512077	0.512077	0.274221	0.274221	0.706453	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.0350836	0.5	0.537521	0.549503	0.537432	0.527072	0.504903	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0017452	0.281893	0.5	0.5	0.5	0.595237	0.151884	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.274221	0.000209671	0.706453	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.566778	0.510975	0.00387926	0.5	0.0962275	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0017455	0.281893	0.5	0.5	0.5	0.595237	0.151884	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.274221	0.000209671	0.706453	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.566778	0.510975	0.00387926	0.5	0.0962275	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0017456	0.281893	0.5	0.5	0.5	0.595237	0.151884	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0435282	0.208715	0.110477	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.566778	0.510975	0.00387926	0.5	0.0962275	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.519059	0.514952	0.0810443	0.56211	0.0128066	0.5
OG0017457	0.281893	0.137598	0.587919	0.129755	0.595237	0.151884	0.5	0.5	0.5	0.530187	0.530187	0.0633395	0.00847202	0.512077	0.0180788	0.274221	0.274221	0.706453	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.0350836	0.5	0.537521	0.549503	0.537432	0.527072	0.504903	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0017600	0.281893	0.137598	0.129755	0.587919	0.140342	0.151884	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0435282	0.208715	0.110477	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.0962275	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.519059	0.514952	0.0810443	0.56211	0.0128066	0.5
OG0017618	0.281893	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.530187	0.530187	0.5	0.5	0.5	0.5	0.274221	0.000983985	0.706453	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.098971	0.5	0.5	0.5	0.564903	0.0350836	0.5	0.537521	0.549503	0.0557844	0.5	0.5	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
