FamilyID,pvalue,cave.ratio,surface.ratio,DIFF,significant
OG0011781,1,0,0,0.0,no
OG0011782,1,0,0,0.0,no
OG0011783,1,0,0,0.0,no
OG0011784,1,0,0,0.0,no
OG0011785,1,0,0,0.0,no
OG0011786,1,0,0,0.0,no
OG0011787,1,0,0,0.0,no
OG0011788,1,0,0,0.0,no
OG0011789,1,0,0,0.0,no
OG0011790,1,0,0,0.0,no
OG0011791,1,0,0,0.0,no
OG0011792,1,0,0,0.0,no
OG0011793,1,0,0,0.0,no
OG0011794,1,0,0,0.0,no
OG0011795,1,0,0,0.0,no
OG0011796,1,0,0,0.0,no
OG0011797,1,0,0,0.0,no
OG0011798,1,0,0,0.0,no
OG0011799,1,0,0,0.0,no
OG0011800,1,0,0,0.0,no
OG0011801,1,0,0,0.0,no
OG0011802,1,0,0,0.0,no
OG0011803,1,0,0,0.0,no
OG0011804,1,0,0,0.0,no
OG0011805,1,0,0,0.0,no
OG0011806,1,0,0,0.0,no
OG0011807,1,0,0,0.0,no
OG0011808,1,0,0,0.0,no
OG0011809,1,0,0,0.0,no
OG0011810,1,0,0,0.0,no
OG0011811,1,0,0,0.0,no
OG0011812,1,0,0,0.0,no
OG0011813,1,0,0,0.0,no
OG0011814,1,0,0,0.0,no
OG0011815,1,0,0,0.0,no
OG0011816,1,0,0,0.0,no
OG0011817,1,0,0,0.0,no
OG0011818,1,0,0,0.0,no
OG0011819,1,0,0,0.0,no
OG0011820,1,0,0,0.0,no
OG0011821,1,0,0,0.0,no
OG0011822,1,0,0,0.0,no
OG0011824,1,0,0,0.0,no
OG0011825,1,0,0,0.0,no
OG0011826,1,0,0,0.0,no
OG0011827,1,0,0,0.0,no
OG0011828,1,0,0,0.0,no
OG0011829,1,0,0,0.0,no
OG0011830,1,0,0,0.0,no
OG0011831,1,0,0,0.0,no
OG0011832,1,0,0,0.0,no
OG0011833,1,0,0,0.0,no
OG0011834,1,0,0,0.0,no
OG0011835,1,0,0,0.0,no
OG0011836,1,0,0,0.0,no
OG0011837,1,0,0,0.0,no
OG0011838,1,0,0,0.0,no
OG0011839,1,0,0,0.0,no
OG0011840,1,0,0,0.0,no
OG0011841,1,0,0,0.0,no
OG0011842,1,0,0,0.0,no
OG0011843,1,0,0,0.0,no
OG0011844,1,0,0,0.0,no
OG0011845,1,0,0,0.0,no
OG0011846,1,0,0,0.0,no
OG0011847,1,0,0,0.0,no
OG0011848,1,0,0,0.0,no
OG0011849,1,0,0,0.0,no
OG0011850,1,0,0,0.0,no
OG0011851,1,0,0,0.0,no
OG0011852,1,0,0,0.0,no
OG0011853,1,0,0,0.0,no
OG0011854,1,0,0,0.0,no
OG0011855,1,0,0,0.0,no
OG0011856,1,0,0,0.0,no
OG0011857,1,0,0,0.0,no
OG0011858,1,0,0,0.0,no
OG0011859,1,0,0,0.0,no
OG0011860,1,0,0,0.0,no
OG0011861,1,0,0,0.0,no
OG0011862,1,0,0,0.0,no
OG0011863,1,0,0,0.0,no
OG0011866,1,0,0,0.0,no
OG0011867,1,0,0,0.0,no
OG0011868,1,0,0,0.0,no
OG0011869,1,0,0,0.0,no
OG0011870,1,0,0,0.0,no
OG0011871,1,0,0,0.0,no
OG0011872,1,0,0,0.0,no
OG0011873,1,0,0,0.0,no
OG0011874,1,0,0,0.0,no
OG0011875,1,0,0,0.0,no
OG0011876,1,0,0,0.0,no
OG0011877,1,0,0,0.0,no
OG0011878,1,0,0,0.0,no
OG0011879,1,0,0,0.0,no
OG0011880,1,0,0,0.0,no
OG0011881,1,0,0,0.0,no
OG0011882,1,0,0,0.0,no
OG0011883,1,0,0,0.0,no
OG0011884,1,0,0,0.0,no
OG0011885,1,0,0,0.0,no
OG0011886,1,0,0,0.0,no
OG0011887,1,0,0,0.0,no
OG0011888,1,0,0,0.0,no
OG0011889,1,0,0,0.0,no
OG0011890,1,0,0,0.0,no
OG0011891,1,0,0,0.0,no
OG0011892,1,0,0,0.0,no
OG0011893,1,0,0,0.0,no
OG0011894,1,0,0,0.0,no
OG0011895,1,0,0,0.0,no
OG0011896,1,0,0,0.0,no
OG0011897,1,0,0,0.0,no
OG0011898,1,0,0,0.0,no
OG0011899,1,0,0,0.0,no
OG0011900,1,0,0,0.0,no
OG0011901,1,0,0,0.0,no
OG0011902,1,0,0,0.0,no
OG0011903,1,0,0,0.0,no
OG0011904,1,0,0,0.0,no
OG0011905,1,0,0,0.0,no
OG0011906,1,0,0,0.0,no
OG0011907,1,0,0,0.0,no
OG0011908,1,0,0,0.0,no
OG0011909,1,0,0,0.0,no
OG0011910,1,0,0,0.0,no
OG0011911,1,0,0,0.0,no
OG0011912,1,0,0,0.0,no
OG0011913,1,0,0,0.0,no
OG0011914,1,0,0,0.0,no
OG0011915,1,0,0,0.0,no
OG0011916,1,0,0,0.0,no
OG0011917,1,0,0,0.0,no
OG0011918,1,0,0,0.0,no
OG0011919,1,0,0,0.0,no
OG0011920,1,0,0,0.0,no
OG0011921,1,0,0,0.0,no
OG0011922,1,0,0,0.0,no
OG0011923,1,0,0,0.0,no
OG0011924,1,0,0,0.0,no
OG0011925,1,0,0,0.0,no
OG0011926,1,0,0,0.0,no
OG0011927,1,0,0,0.0,no
OG0011928,1,0,0,0.0,no
OG0011929,1,0,0,0.0,no
OG0011930,1,0,0,0.0,no
OG0011931,1,0,0,0.0,no
OG0011932,1,0,0,0.0,no
OG0011933,1,0,0,0.0,no
OG0011934,1,0,0,0.0,no
OG0011935,1,0,0,0.0,no
OG0011936,1,0,0,0.0,no
OG0011937,1,0,0,0.0,no
OG0011938,1,0,0,0.0,no
OG0011939,1,0,0,0.0,no
OG0011940,1,0,0,0.0,no
OG0011941,1,0,0,0.0,no
OG0011942,1,0,0,0.0,no
OG0011943,1,0,0,0.0,no
OG0011944,1,0,0,0.0,no
OG0011945,1,0,0,0.0,no
OG0011946,1,0,0,0.0,no
OG0011947,1,0,0,0.0,no
OG0011948,1,0,0,0.0,no
OG0011949,1,0,0,0.0,no
OG0011950,1,0,0,0.0,no
OG0011951,1,0,0,0.0,no
OG0011952,1,0,0,0.0,no
OG0011953,1,0,0,0.0,no
OG0011954,1,0,0,0.0,no
OG0011955,1,0,0,0.0,no
OG0011956,1,0,0,0.0,no
OG0011957,1,0,0,0.0,no
OG0011958,1,0,0,0.0,no
OG0011959,1,0,0,0.0,no
OG0011960,1,0,0,0.0,no
OG0011961,1,0,0,0.0,no
OG0011962,1,0,0,0.0,no
OG0011963,1,0,0,0.0,no
OG0011964,1,0,0,0.0,no
OG0011965,1,0,0,0.0,no
OG0011966,1,0,0,0.0,no
OG0011967,1,0,0,0.0,no
OG0011968,1,0,0,0.0,no
OG0011969,1,0,0,0.0,no
OG0011971,1,0,0,0.0,no
OG0011972,1,0,0,0.0,no
OG0011973,1,0,0,0.0,no
OG0011975,1,0,0,0.0,no
OG0011976,1,0,0,0.0,no
OG0011977,1,0,0,0.0,no
OG0011978,1,0,0,0.0,no
OG0011979,1,0,0,0.0,no
OG0011980,1,0,0,0.0,no
OG0011981,1,0,0,0.0,no
OG0011982,1,0,0,0.0,no
OG0011983,1,0,0,0.0,no
OG0011984,1,0,0,0.0,no
OG0011985,1,0,0,0.0,no
OG0011986,1,0,0,0.0,no
OG0011987,1,0,0,0.0,no
OG0011988,1,0,0,0.0,no
OG0011989,1,0,0,0.0,no
OG0011990,1,0,0,0.0,no
OG0011991,1,0,0,0.0,no
OG0011992,1,0,0,0.0,no
OG0011993,1,0,0,0.0,no
OG0011994,1,0,0,0.0,no
OG0011995,1,0,0,0.0,no
OG0011996,1,0,0,0.0,no
OG0011997,1,0,0,0.0,no
OG0011998,1,0,0,0.0,no
OG0011999,1,0,0,0.0,no
OG0012000,1,0,0,0.0,no
OG0012001,1,0,0,0.0,no
OG0012003,1,0,0,0.0,no
OG0012004,1,0,0,0.0,no
OG0012005,1,0,0,0.0,no
OG0012006,1,0,0,0.0,no
OG0012007,1,0,0,0.0,no
OG0012008,1,0,0,0.0,no
OG0012009,1,0,0,0.0,no
OG0012010,1,0,0,0.0,no
OG0012011,1,0,0,0.0,no
OG0012012,1,0,0,0.0,no
OG0012013,1,0,0,0.0,no
OG0012015,1,0,0,0.0,no
OG0012016,1,0,0,0.0,no
OG0012017,1,0,0,0.0,no
OG0012018,1,0,0,0.0,no
OG0012019,1,0,0,0.0,no
OG0012020,1,0,0,0.0,no
OG0012021,1,0,0,0.0,no
OG0012022,1,0,0,0.0,no
OG0012023,1,0,0,0.0,no
OG0012024,1,0,0,0.0,no
OG0012025,1,0,0,0.0,no
OG0012026,1,0,0,0.0,no
OG0012027,1,0,0,0.0,no
OG0012028,1,0,0,0.0,no
OG0012029,1,0,0,0.0,no
OG0012030,1,0,0,0.0,no
OG0012031,1,0,0,0.0,no
OG0012032,1,0,0,0.0,no
OG0012038,1,0,0,0.0,no
OG0012041,1,0,0,0.0,no
OG0012043,1,0,0,0.0,no
OG0012046,1,0,0,0.0,no
OG0012047,1,0,0,0.0,no
OG0012048,1,0,0,0.0,no
OG0012049,1,0,0,0.0,no
OG0012051,1,0,0,0.0,no
OG0012052,1,0,0,0.0,no
OG0012090,1,0,0,0.0,no
OG0012091,1,0,0,0.0,no
OG0012092,1,0,0,0.0,no
OG0012093,1,0,0,0.0,no
OG0012094,1,0,0,0.0,no
OG0012095,1,0,0,0.0,no
OG0012096,1,0,0,0.0,no
OG0012097,1,0,0,0.0,no
OG0012098,1,0,0,0.0,no
OG0012099,1,0,0,0.0,no
OG0012100,1,0,0,0.0,no
OG0012101,1,0,0,0.0,no
OG0012103,1,0,0,0.0,no
OG0012104,1,0,0,0.0,no
OG0012105,1,0,0,0.0,no
OG0012106,1,0,0,0.0,no
OG0012108,1,0,0,0.0,no
OG0012109,1,0,0,0.0,no
OG0012110,1,0,0,0.0,no
OG0012111,1,0,0,0.0,no
OG0012112,1,0,0,0.0,no
OG0012113,1,0,0,0.0,no
OG0012114,1,0,0,0.0,no
OG0012115,1,0,0,0.0,no
OG0012116,1,0,0,0.0,no
OG0012117,1,0,0,0.0,no
OG0012118,1,0,0,0.0,no
OG0012119,1,0,0,0.0,no
OG0012120,1,0,0,0.0,no
OG0012121,1,0,0,0.0,no
OG0012122,1,0,0,0.0,no
OG0012123,1,0,0,0.0,no
OG0012125,1,0,0,0.0,no
OG0012126,1,0,0,0.0,no
OG0012127,1,0,0,0.0,no
OG0012128,1,0,0,0.0,no
OG0012129,1,0,0,0.0,no
OG0012130,1,0,0,0.0,no
OG0012131,1,0,0,0.0,no
OG0012132,1,0,0,0.0,no
OG0012133,1,0,0,0.0,no
OG0012134,1,0,0,0.0,no
OG0012135,1,0,0,0.0,no
OG0012136,1,0,0,0.0,no
OG0012137,1,0,0,0.0,no
OG0012138,1,0,0,0.0,no
OG0012139,1,0,0,0.0,no
OG0012140,1,0,0,0.0,no
OG0012141,1,0,0,0.0,no
OG0012142,1,0,0,0.0,no
OG0012143,1,0,0,0.0,no
OG0012144,1,0,0,0.0,no
OG0012145,1,0,0,0.0,no
OG0012146,1,0,0,0.0,no
OG0012147,1,0,0,0.0,no
OG0012148,1,0,0,0.0,no
OG0012149,1,0,0,0.0,no
OG0012150,1,0,0,0.0,no
OG0012151,1,0,0,0.0,no
OG0012152,1,0,0,0.0,no
OG0012153,1,0,0,0.0,no
OG0012154,1,0,0,0.0,no
OG0012155,1,0,0,0.0,no
OG0012156,1,0,0,0.0,no
OG0012157,1,0,0,0.0,no
OG0012158,1,0,0,0.0,no
OG0012159,1,0,0,0.0,no
OG0012160,1,0,0,0.0,no
OG0012161,1,0,0,0.0,no
OG0012163,1,0,0,0.0,no
OG0012164,1,0,0,0.0,no
OG0012165,1,0,0,0.0,no
OG0012166,1,0,0,0.0,no
OG0012167,1,0,0,0.0,no
OG0012168,1,0,0,0.0,no
OG0012169,1,0,0,0.0,no
OG0012170,1,0,0,0.0,no
OG0012171,1,0,0,0.0,no
OG0012172,1,0,0,0.0,no
OG0012173,1,0,0,0.0,no
OG0012174,1,0,0,0.0,no
OG0012176,1,0,0,0.0,no
OG0012177,1,0,0,0.0,no
OG0012178,1,0,0,0.0,no
OG0012179,1,0,0,0.0,no
OG0012180,1,0,0,0.0,no
OG0012181,1,0,0,0.0,no
OG0012182,1,0,0,0.0,no
OG0012183,1,0,0,0.0,no
OG0012184,1,0,0,0.0,no
OG0012185,1,0,0,0.0,no
OG0012186,1,0,0,0.0,no
OG0012187,1,0,0,0.0,no
OG0012188,1,0,0,0.0,no
OG0012189,1,0,0,0.0,no
OG0012190,1,0,0,0.0,no
OG0012191,1,0,0,0.0,no
OG0012192,1,0,0,0.0,no
OG0012193,1,0,0,0.0,no
OG0012194,1,0,0,0.0,no
OG0012195,1,0,0,0.0,no
OG0012196,1,0,0,0.0,no
OG0012197,1,0,0,0.0,no
OG0012198,1,0,0,0.0,no
OG0012199,1,0,0,0.0,no
OG0012200,1,0,0,0.0,no
OG0012201,1,0,0,0.0,no
OG0012202,1,0,0,0.0,no
OG0012203,1,0,0,0.0,no
OG0012204,1,0,0,0.0,no
OG0012205,1,0,0,0.0,no
OG0012206,1,0,0,0.0,no
OG0012207,1,0,0,0.0,no
OG0012208,1,0,0,0.0,no
OG0012210,1,0,0,0.0,no
OG0012211,1,0,0,0.0,no
OG0012212,1,0,0,0.0,no
OG0012213,1,0,0,0.0,no
OG0012214,1,0,0,0.0,no
OG0012215,1,0,0,0.0,no
OG0012216,1,0,0,0.0,no
OG0012217,1,0,0,0.0,no
OG0012218,1,0,0,0.0,no
OG0012219,1,0,0,0.0,no
OG0012220,1,0,0,0.0,no
OG0012221,1,0,0,0.0,no
OG0012222,1,0,0,0.0,no
OG0012223,1,0,0,0.0,no
OG0012224,1,0,0,0.0,no
OG0012225,1,0,0,0.0,no
OG0012226,1,0,0,0.0,no
OG0012227,1,0,0,0.0,no
OG0012228,1,0,0,0.0,no
OG0012229,1,0,0,0.0,no
OG0012230,1,0,0,0.0,no
OG0012231,1,0,0,0.0,no
OG0012232,1,0,0,0.0,no
OG0012233,1,0,0,0.0,no
OG0012234,1,0,0,0.0,no
OG0012235,1,0,0,0.0,no
OG0012236,1,0,0,0.0,no
OG0012237,1,0,0,0.0,no
OG0012238,1,0,0,0.0,no
OG0012239,1,0,0,0.0,no
OG0012240,1,0,0,0.0,no
OG0012241,1,0,0,0.0,no
OG0012242,1,0,0,0.0,no
OG0012243,1,0,0,0.0,no
OG0012244,1,0,0,0.0,no
OG0012245,1,0,0,0.0,no
OG0012246,1,0,0,0.0,no
OG0012247,1,0,0,0.0,no
OG0012248,1,0,0,0.0,no
OG0012250,1,0,0,0.0,no
OG0012251,1,0,0,0.0,no
OG0012252,1,0,0,0.0,no
OG0012253,1,0,0,0.0,no
OG0012254,1,0,0,0.0,no
OG0012255,1,0,0,0.0,no
OG0012256,1,0,0,0.0,no
OG0012257,1,0,0,0.0,no
OG0012258,1,0,0,0.0,no
OG0012259,1,0,0,0.0,no
OG0012260,1,0,0,0.0,no
OG0012261,1,0,0,0.0,no
OG0012262,1,0,0,0.0,no
OG0012263,1,0,0,0.0,no
OG0012264,1,0,0,0.0,no
OG0012265,1,0,0,0.0,no
OG0012266,1,0,0,0.0,no
OG0012267,1,0,0,0.0,no
OG0012268,1,0,0,0.0,no
OG0012269,1,0,0,0.0,no
OG0012270,1,0,0,0.0,no
OG0012271,1,0,0,0.0,no
OG0012272,1,0,0,0.0,no
OG0012273,1,0,0,0.0,no
OG0012274,1,0,0,0.0,no
OG0012275,1,0,0,0.0,no
OG0012276,1,0,0,0.0,no
OG0012277,1,0,0,0.0,no
OG0012278,1,0,0,0.0,no
OG0012279,1,0,0,0.0,no
OG0012280,1,0,0,0.0,no
OG0012281,1,0,0,0.0,no
OG0012282,1,0,0,0.0,no
OG0012283,1,0,0,0.0,no
OG0012284,1,0,0,0.0,no
OG0012285,1,0,0,0.0,no
OG0012286,1,0,0,0.0,no
OG0012287,1,0,0,0.0,no
OG0012288,1,0,0,0.0,no
OG0012289,1,0,0,0.0,no
OG0012290,1,0,0,0.0,no
OG0012291,1,0,0,0.0,no
OG0012292,1,0,0,0.0,no
OG0012293,1,0,0,0.0,no
OG0012294,1,0,0,0.0,no
OG0012295,1,0,0,0.0,no
OG0012296,1,0,0,0.0,no
OG0012297,1,0,0,0.0,no
OG0012298,1,0,0,0.0,no
OG0012299,1,0,0,0.0,no
OG0012300,1,0,0,0.0,no
OG0012301,1,0,0,0.0,no
OG0012302,1,0,0,0.0,no
OG0012303,1,0,0,0.0,no
OG0012304,1,0,0,0.0,no
OG0012305,1,0,0,0.0,no
OG0012306,1,0,0,0.0,no
OG0012307,1,0,0,0.0,no
OG0012308,1,0,0,0.0,no
OG0012309,1,0,0,0.0,no
OG0012310,1,0,0,0.0,no
OG0012311,1,0,0,0.0,no
OG0012312,1,0,0,0.0,no
OG0012313,1,0,0,0.0,no
OG0012314,1,0,0,0.0,no
OG0012315,1,0,0,0.0,no
OG0012316,1,0,0,0.0,no
OG0012317,1,0,0,0.0,no
OG0012318,1,0,0,0.0,no
OG0012319,1,0,0,0.0,no
OG0012320,1,0,0,0.0,no
OG0012321,1,0,0,0.0,no
OG0012322,1,0,0,0.0,no
OG0012323,1,0,0,0.0,no
OG0012324,1,0,0,0.0,no
OG0012325,1,0,0,0.0,no
OG0012326,1,0,0,0.0,no
OG0012327,1,0,0,0.0,no
OG0012328,1,0,0,0.0,no
OG0012329,1,0,0,0.0,no
OG0012330,1,0,0,0.0,no
OG0012331,1,0,0,0.0,no
OG0012332,1,0,0,0.0,no
OG0012333,1,0,0,0.0,no
OG0012334,1,0,0,0.0,no
OG0012335,1,0,0,0.0,no
OG0012336,1,0,0,0.0,no
OG0012337,1,0,0,0.0,no
OG0012338,1,0,0,0.0,no
OG0012339,1,0,0,0.0,no
OG0012340,1,0,0,0.0,no
OG0012341,1,0,0,0.0,no
OG0012342,1,0,0,0.0,no
OG0012343,1,0,0,0.0,no
OG0012344,1,0,0,0.0,no
OG0012345,1,0,0,0.0,no
OG0012346,1,0,0,0.0,no
OG0012348,1,0,0,0.0,no
OG0012349,1,0,0,0.0,no
OG0012350,1,0,0,0.0,no
OG0012351,1,0,0,0.0,no
OG0012352,1,0,0,0.0,no
OG0012353,1,0,0,0.0,no
OG0012354,1,0,0,0.0,no
OG0012355,1,0,0,0.0,no
OG0012356,1,0,0,0.0,no
OG0012357,1,0,0,0.0,no
OG0012358,1,0,0,0.0,no
OG0012359,1,0,0,0.0,no
OG0012360,1,0,0,0.0,no
OG0012361,1,0,0,0.0,no
OG0012362,1,0,0,0.0,no
OG0012363,1,0,0,0.0,no
OG0012364,1,0,0,0.0,no
OG0012365,1,0,0,0.0,no
OG0012366,1,0,0,0.0,no
OG0012367,1,0,0,0.0,no
OG0012368,1,0,0,0.0,no
OG0012369,1,0,0,0.0,no
OG0012370,1,0,0,0.0,no
OG0012371,1,0,0,0.0,no
OG0012372,1,0,0,0.0,no
OG0012373,1,0,0,0.0,no
OG0012374,1,0,0,0.0,no
OG0012375,1,0,0,0.0,no
OG0012376,1,0,0,0.0,no
OG0012377,1,0,0,0.0,no
OG0012378,1,0,0,0.0,no
OG0012379,1,0,0,0.0,no
OG0012380,1,0,0,0.0,no
OG0012381,1,0,0,0.0,no
OG0012383,1,0,0,0.0,no
OG0012384,1,0,0,0.0,no
OG0012385,1,0,0,0.0,no
OG0012386,1,0,0,0.0,no
OG0012387,1,0,0,0.0,no
OG0012388,1,0,0,0.0,no
OG0012389,1,0,0,0.0,no
OG0012390,1,0,0,0.0,no
OG0012392,1,0,0,0.0,no
OG0012393,1,0,0,0.0,no
OG0012394,1,0,0,0.0,no
OG0012395,1,0,0,0.0,no
OG0012396,1,0,0,0.0,no
OG0012397,1,0,0,0.0,no
OG0012398,1,0,0,0.0,no
OG0012399,1,0,0,0.0,no
OG0012400,1,0,0,0.0,no
OG0012401,1,0,0,0.0,no
OG0012402,1,0,0,0.0,no
OG0012403,1,0,0,0.0,no
OG0012404,1,0,0,0.0,no
OG0012405,1,0,0,0.0,no
OG0012406,1,0,0,0.0,no
OG0012407,1,0,0,0.0,no
OG0012408,1,0,0,0.0,no
OG0012409,1,0,0,0.0,no
OG0012410,1,0,0,0.0,no
OG0012411,1,0,0,0.0,no
OG0012412,1,0,0,0.0,no
OG0012413,1,0,0,0.0,no
OG0012414,1,0,0,0.0,no
OG0012416,1,0,0,0.0,no
OG0012417,1,0,0,0.0,no
OG0012418,1,0,0,0.0,no
OG0012419,1,0,0,0.0,no
OG0012420,1,0,0,0.0,no
OG0012421,1,0,0,0.0,no
OG0012422,1,0,0,0.0,no
OG0012423,1,0,0,0.0,no
OG0012424,1,0,0,0.0,no
OG0012425,1,0,0,0.0,no
OG0012426,1,0,0,0.0,no
OG0012427,1,0,0,0.0,no
OG0012428,1,0,0,0.0,no
OG0012429,1,0,0,0.0,no
OG0012430,1,0,0,0.0,no
OG0012431,1,0,0,0.0,no
OG0012432,1,0,0,0.0,no
OG0012433,1,0,0,0.0,no
OG0012434,1,0,0,0.0,no
OG0012435,1,0,0,0.0,no
OG0012436,1,0,0,0.0,no
OG0012437,1,0,0,0.0,no
OG0012438,1,0,0,0.0,no
OG0012439,1,0,0,0.0,no
OG0012440,1,0,0,0.0,no
OG0012441,1,0,0,0.0,no
OG0012442,1,0,0,0.0,no
OG0012443,1,0,0,0.0,no
OG0012444,1,0,0,0.0,no
OG0012445,1,0,0,0.0,no
OG0012446,1,0,0,0.0,no
OG0012447,1,0,0,0.0,no
OG0012448,1,0,0,0.0,no
OG0012449,1,0,0,0.0,no
OG0012450,1,0,0,0.0,no
OG0012451,1,0,0,0.0,no
OG0012452,1,0,0,0.0,no
OG0012453,1,0,0,0.0,no
OG0012454,1,0,0,0.0,no
OG0012455,1,0,0,0.0,no
OG0012456,1,0,0,0.0,no
OG0012457,1,0,0,0.0,no
OG0012458,1,0,0,0.0,no
OG0012459,1,0,0,0.0,no
OG0012460,1,0,0,0.0,no
OG0012461,1,0,0,0.0,no
OG0012462,1,0,0,0.0,no
OG0012463,1,0,0,0.0,no
OG0012464,1,0,0,0.0,no
OG0012465,1,0,0,0.0,no
OG0012466,1,0,0,0.0,no
OG0012467,1,0,0,0.0,no
OG0012468,1,0,0,0.0,no
OG0012469,1,0,0,0.0,no
OG0012470,1,0,0,0.0,no
OG0012471,1,0,0,0.0,no
OG0012472,1,0,0,0.0,no
OG0012473,1,0,0,0.0,no
OG0012474,1,0,0,0.0,no
OG0012475,1,0,0,0.0,no
OG0012476,1,0,0,0.0,no
OG0012477,1,0,0,0.0,no
OG0012478,1,0,0,0.0,no
OG0012479,1,0,0,0.0,no
OG0012480,1,0,0,0.0,no
OG0012481,1,0,0,0.0,no
OG0012482,1,0,0,0.0,no
OG0012483,1,0,0,0.0,no
OG0012484,1,0,0,0.0,no
OG0012485,1,0,0,0.0,no
OG0012486,1,0,0,0.0,no
OG0012487,1,0,0,0.0,no
OG0012488,1,0,0,0.0,no
OG0012489,1,0,0,0.0,no
OG0012490,1,0,0,0.0,no
OG0012491,1,0,0,0.0,no
OG0012492,1,0,0,0.0,no
OG0012493,1,0,0,0.0,no
OG0012494,1,0,0,0.0,no
OG0012495,1,0,0,0.0,no
OG0012496,1,0,0,0.0,no
OG0012497,1,0,0,0.0,no
OG0012498,1,0,0,0.0,no
OG0012499,1,0,0,0.0,no
OG0012500,1,0,0,0.0,no
OG0012501,1,0,0,0.0,no
OG0012502,1,0,0,0.0,no
OG0012503,1,0,0,0.0,no
OG0012504,1,0,0,0.0,no
OG0012505,1,0,0,0.0,no
OG0012506,1,0,0,0.0,no
OG0012507,1,0,0,0.0,no
OG0012508,1,0,0,0.0,no
OG0012509,1,0,0,0.0,no
OG0012510,1,0,0,0.0,no
OG0012511,1,0,0,0.0,no
OG0012512,1,0,0,0.0,no
OG0012513,1,0,0,0.0,no
OG0012514,1,0,0,0.0,no
OG0012515,1,0,0,0.0,no
OG0012516,1,0,0,0.0,no
OG0012517,1,0,0,0.0,no
OG0012518,1,0,0,0.0,no
OG0012519,1,0,0,0.0,no
OG0012520,1,0,0,0.0,no
OG0012521,1,0,0,0.0,no
OG0012522,1,0,0,0.0,no
OG0012523,1,0,0,0.0,no
OG0012524,1,0,0,0.0,no
OG0012525,1,0,0,0.0,no
OG0012526,1,0,0,0.0,no
OG0012527,1,0,0,0.0,no
OG0012528,1,0,0,0.0,no
OG0012529,1,0,0,0.0,no
OG0012530,1,0,0,0.0,no
OG0012531,1,0,0,0.0,no
OG0012532,1,0,0,0.0,no
OG0012533,1,0,0,0.0,no
OG0012534,1,0,0,0.0,no
OG0012535,1,0,0,0.0,no
OG0012536,1,0,0,0.0,no
OG0012537,1,0,0,0.0,no
OG0012538,1,0,0,0.0,no
OG0012539,1,0,0,0.0,no
OG0012540,1,0,0,0.0,no
OG0012541,1,0,0,0.0,no
OG0012542,1,0,0,0.0,no
OG0012543,1,0,0,0.0,no
OG0012544,1,0,0,0.0,no
OG0012545,1,0,0,0.0,no
OG0012546,1,0,0,0.0,no
OG0012547,1,0,0,0.0,no
OG0012548,1,0,0,0.0,no
OG0012549,1,0,0,0.0,no
OG0012550,1,0,0,0.0,no
OG0012551,1,0,0,0.0,no
OG0012553,1,0,0,0.0,no
OG0012554,1,0,0,0.0,no
OG0012555,1,0,0,0.0,no
OG0012556,1,0,0,0.0,no
OG0012557,1,0,0,0.0,no
OG0012558,1,0,0,0.0,no
OG0012559,1,0,0,0.0,no
OG0012560,1,0,0,0.0,no
OG0012561,1,0,0,0.0,no
OG0012562,1,0,0,0.0,no
OG0012563,1,0,0,0.0,no
OG0012564,1,0,0,0.0,no
OG0012565,1,0,0,0.0,no
OG0012566,1,0,0,0.0,no
OG0012567,1,0,0,0.0,no
OG0012568,1,0,0,0.0,no
OG0012569,1,0,0,0.0,no
OG0012570,1,0,0,0.0,no
OG0012571,1,0,0,0.0,no
OG0012572,1,0,0,0.0,no
OG0012573,1,0,0,0.0,no
OG0012574,1,0,0,0.0,no
OG0012575,1,0,0,0.0,no
OG0012576,1,0,0,0.0,no
OG0012577,1,0,0,0.0,no
OG0012578,1,0,0,0.0,no
OG0012579,1,0,0,0.0,no
OG0012580,1,0,0,0.0,no
OG0012582,1,0,0,0.0,no
OG0012583,1,0,0,0.0,no
OG0012584,1,0,0,0.0,no
OG0012585,1,0,0,0.0,no
OG0012586,1,0,0,0.0,no
OG0012587,1,0,0,0.0,no
OG0012588,1,0,0,0.0,no
OG0012589,1,0,0,0.0,no
OG0012590,1,0,0,0.0,no
OG0012591,1,0,0,0.0,no
OG0012592,1,0,0,0.0,no
OG0012593,1,0,0,0.0,no
OG0012594,1,0,0,0.0,no
OG0012595,1,0,0,0.0,no
OG0012596,1,0,0,0.0,no
OG0012597,1,0,0,0.0,no
OG0012598,1,0,0,0.0,no
OG0012599,1,0,0,0.0,no
OG0012601,1,0,0,0.0,no
OG0012602,1,0,0,0.0,no
OG0012603,1,0,0,0.0,no
OG0012604,1,0,0,0.0,no
OG0012605,1,0,0,0.0,no
OG0012606,1,0,0,0.0,no
OG0012607,1,0,0,0.0,no
OG0012608,1,0,0,0.0,no
OG0012609,1,0,0,0.0,no
OG0012610,1,0,0,0.0,no
OG0012611,1,0,0,0.0,no
OG0012612,1,0,0,0.0,no
OG0012613,1,0,0,0.0,no
OG0012614,1,0,0,0.0,no
OG0012615,1,0,0,0.0,no
OG0012616,1,0,0,0.0,no
OG0012617,1,0,0,0.0,no
OG0012618,1,0,0,0.0,no
OG0012619,1,0,0,0.0,no
OG0012620,1,0,0,0.0,no
OG0012621,1,0,0,0.0,no
OG0012622,1,0,0,0.0,no
OG0012623,1,0,0,0.0,no
OG0012624,1,0,0,0.0,no
